Source,Target,Type
UCRI95a1fRD_8RTH1Wpz7P9A,UCRd9JHiQvqwT8O4d0QGI9jQ,Directed
UCRd9JHiQvqwT8O4d0QGI9jQ,UC42VsoDtra5hMiXZSsD6eGg,Directed
UCRd9JHiQvqwT8O4d0QGI9jQ,UCRI95a1fRD_8RTH1Wpz7P9A,Directed
UCRd9JHiQvqwT8O4d0QGI9jQ,UC1zZE_kJ8rQHgLTVfobLi_g,Directed
UCRd9JHiQvqwT8O4d0QGI9jQ,UCzWQYUVCpZqtN93H8RR44Qw,Directed
UCyvxuj-RJnZ6Cw-N9vHtEBQ,UCjD2KyAEm84yVH8cTilID7Q,Directed
UCYBVeNCht_naocrS9iOf4Vg,UCjD2KyAEm84yVH8cTilID7Q,Directed
UCCfz7wpqQPjiFPd0JQjT3aw,UCUHI67dh9jEO2rvK--MdCSg,Directed
UCCfz7wpqQPjiFPd0JQjT3aw,UC0-KklSGlCiJDwOPdR2EUcg,Directed
UCCfz7wpqQPjiFPd0JQjT3aw,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCCfz7wpqQPjiFPd0JQjT3aw,UCBr7XOxxQyBHEwqkhoci7vw,Directed
UCCfz7wpqQPjiFPd0JQjT3aw,UCGpUHYUvkCiZE66uZ2sFYaQ,Directed
UCub77G1X2sxvgcNatvmFl-w,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCub77G1X2sxvgcNatvmFl-w,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCub77G1X2sxvgcNatvmFl-w,UCi0TZmFfgS4oQPcRQ6-KRXg,Directed
UC8zqCEvaRwHcfz3IhjhMMxQ,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UC9SM7V7J1pAhPabOUST01fw,UCggQcRNVNRaH3uEb4nqf0zg,Directed
UC9SM7V7J1pAhPabOUST01fw,UCLsYrDS9jYL_dO1g8qe2ctw,Directed
UC9SM7V7J1pAhPabOUST01fw,UCjwomG9UlE6H0xqpJcmAsQw,Directed
UC9SM7V7J1pAhPabOUST01fw,UCAY-SMFNfynqz1bdoaV8BeQ,Directed
UC9SM7V7J1pAhPabOUST01fw,UCryGec9PdUCLjpJW2mgCuLw,Directed
UC9SM7V7J1pAhPabOUST01fw,UCmheCYT4HlbFi943lpH009Q,Directed
UC9SM7V7J1pAhPabOUST01fw,UCjJtr2fFcUp6yljzJOzpHUg,Directed
UC9SM7V7J1pAhPabOUST01fw,UCSv7zzf9wjmqMnk6zzN5gYQ,Directed
UC9SM7V7J1pAhPabOUST01fw,UCYKfAzPEXMQsGtNfBCNa_BA,Directed
UC9SM7V7J1pAhPabOUST01fw,UC_aP7p621ATY_yAa8jMqUVA,Directed
UC9SM7V7J1pAhPabOUST01fw,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCryGec9PdUCLjpJW2mgCuLw,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCAY-SMFNfynqz1bdoaV8BeQ,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCjwomG9UlE6H0xqpJcmAsQw,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCjJtr2fFcUp6yljzJOzpHUg,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCYKfAzPEXMQsGtNfBCNa_BA,Directed
UCLsYrDS9jYL_dO1g8qe2ctw,UCggQcRNVNRaH3uEb4nqf0zg,Directed
UCAY-SMFNfynqz1bdoaV8BeQ,UCiCvistzsGjOSixCrbba6jw,Directed
UCAY-SMFNfynqz1bdoaV8BeQ,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCjJtr2fFcUp6yljzJOzpHUg,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCiCvistzsGjOSixCrbba6jw,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCiCvistzsGjOSixCrbba6jw,UCAY-SMFNfynqz1bdoaV8BeQ,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCmheCYT4HlbFi943lpH009Q,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCAY-SMFNfynqz1bdoaV8BeQ,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCryGec9PdUCLjpJW2mgCuLw,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCjJtr2fFcUp6yljzJOzpHUg,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCYKfAzPEXMQsGtNfBCNa_BA,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCggQcRNVNRaH3uEb4nqf0zg,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCjwomG9UlE6H0xqpJcmAsQw,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCSv7zzf9wjmqMnk6zzN5gYQ,Directed
UC_aP7p621ATY_yAa8jMqUVA,UCLsYrDS9jYL_dO1g8qe2ctw,Directed
UCdgpfQ5snGKcP-eqoVXI0pw,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UCo-3ThNQmPmQSQL_L6Lx1_w,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UCZFipeZtQM5CKUjx6grh54g,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UCEszlI8-W79IsU8LSAiRbDg,Directed
UCNqNkZ7kKfqimqHkgbWMNYA,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCR6CPsoiwpNqhOtcRyBhwlw,UCLhtZqdkjshgq8TqwIjMdCQ,Directed
UCdDS4j318UpKjNcpe_LeQxQ,UCZFipeZtQM5CKUjx6grh54g,Directed
UCdDS4j318UpKjNcpe_LeQxQ,UCEszlI8-W79IsU8LSAiRbDg,Directed
UCdDS4j318UpKjNcpe_LeQxQ,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCdDS4j318UpKjNcpe_LeQxQ,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCB0fFWQLZ2oj-FaoDUG_wow,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCB0fFWQLZ2oj-FaoDUG_wow,UCZFipeZtQM5CKUjx6grh54g,Directed
UCB0fFWQLZ2oj-FaoDUG_wow,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCB0fFWQLZ2oj-FaoDUG_wow,UC7_gcs09iThXybpVgjHZ_7g,Directed
UC-HWDzq4DMLLs8w1AAlTDyQ,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCZFipeZtQM5CKUjx6grh54g,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCrMePiHCWG4Vwqv3t7W9EFg,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCEszlI8-W79IsU8LSAiRbDg,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCBr7XOxxQyBHEwqkhoci7vw,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCNEdJjUqKvcVmZAa2VbH0tg,UCB0fFWQLZ2oj-FaoDUG_wow,Directed
UCb-TkZnWpBPg4wNz3ctU0AA,UCu6mSoMNzHQiBIOCkHUa2Aw,Directed
UClHYObg7UydxJoAWx_eTdNA,UCZFipeZtQM5CKUjx6grh54g,Directed
UCEszlI8-W79IsU8LSAiRbDg,UCZFipeZtQM5CKUjx6grh54g,Directed
UCEszlI8-W79IsU8LSAiRbDg,UCBr7XOxxQyBHEwqkhoci7vw,Directed
UCEszlI8-W79IsU8LSAiRbDg,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCBa659QWEk1AI4Tg--mrJ2A,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCFtc3XdXgLFwhlDajMGK69w,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UChWv6Pn_zP0rI6lgGt3MyfA,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCLhtZqdkjshgq8TqwIjMdCQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCFhXFikryT4aFcLkLw2LBLA,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UC3KEoMzNz8eYnwBC34RaKCQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCZFipeZtQM5CKUjx6grh54g,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UC52kszkc08-acFOuogFl5jw,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCtM5z2gkrGRuWd0JQMx76qA,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCSju5G2aFaWMqn-_0YBtq5A,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCivA7_KLKWo43tFcCkFvydw,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCMLgHbpJ8qYqj3CkdbvC0Ww,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCMdOWi6nBZJ3Q0tHNQIOUVA,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCV5vCi3jPJdURZwAOO_FNfQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCIgKGGJkt1MrNmhq3vRibYA,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UC-2YHgc363EdcusLIBbgxzg,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UC726J5A0LLFRxQ0SZqr2mYQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCogrSQkBJn1KF0N9I4oM7eQ,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCw95T_TgbGHhTml4xZ9yIqg,Directed
UCu6mSoMNzHQiBIOCkHUa2Aw,UCworsKCR-Sx6R6-BnIjS2MA,Directed
UC726J5A0LLFRxQ0SZqr2mYQ,UCZFipeZtQM5CKUjx6grh54g,Directed
UCK1e8Tr6Idond6EYIKlwP8A,UCCbgOIWdmYncvYMbl3LjvBQ,Directed
UCH74Hc_7WYVzx1GXhLEH6Eg,UC1_uAIS3r8Vu6JjXWvastJg,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UC2C_jShtL725hvbm1arSV9w,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCHnj59g7jezwTy5GeL8EA_g,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCHnyfMqiRRG1u-2MsSQLbXA,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UCYO_jab_esuFRV4b17AJtAw,Directed
UCjwOWaOX-c-NeLnj_YGiNEg,UC1_uAIS3r8Vu6JjXWvastJg,Directed
UCMpizQXRt817D0qpBQZ2TlA,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCMpizQXRt817D0qpBQZ2TlA,UCOGeU-1Fig3rrDjhm9Zs_wg,Directed
UCMpizQXRt817D0qpBQZ2TlA,UC4a-Gbdw7vOaccHmFo40b9g,Directed
UC9z7EZAbkphEMg0SP7rw44A,UCrv269YwJzuZL3dH5PCgxUw,Directed
UCfzlCWGWYyIQ0aLC5w48gBQ,UCQALLeQPoZdZC4JNUboVEUg,Directed
UCfzlCWGWYyIQ0aLC5w48gBQ,UC0e3QhIYukixgh5VVpKHH9Q,Directed
UCeQhZOvNKSBRU0Mdg7V44wA,UC-yuWVUplUJZvieEligKBkA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC027E0kdtyo0h4lLGROg-dA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCa0aTPjC-2GwZTW0b2NVrSw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC4a2s6IVvkMbGtiyNV_ntqQ,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCkIkqvPmO5UP6Q5so4hYFBA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCzQuWkNnzLGA85gNz0l3Rng,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCdVEpfvW2EGZYXIxiiQX9fA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCpdEoGFNR8jxnqp5kbg5EVQ,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCtw6gJkNx0Azr-5qWjX19tA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCh0Id23isi5er_RhGs5jy5A,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCKJaKaj8Af8uRoY9ZRjOdFg,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCQct3TwZy-U6MsQjRAxBWYw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC5zX-jr67qEYMi-SCkAJClw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UChhNBvRJ29vTkg0D6ctSJJw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC_2MIW4ITXjoHJfOWYoEHAQ,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCgoXJqpL-xjhntR7S9vKN6w,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC0MgRXuOA0WGsxwoZ_AlhoA,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC2CX8ASPuq7tQYU-880Kevw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC4O5ShFIIqFWBKc_Zw-7X3Q,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UCI3_ODpxjUq4IIvcrNe6WYw,Directed
UCOPgiB9BRNaVNRBjEm7UuoA,UC_G-_2azcOV9JBAmqFgERwA,Directed
UCa0aTPjC-2GwZTW0b2NVrSw,UC027E0kdtyo0h4lLGROg-dA,Directed
UCa0aTPjC-2GwZTW0b2NVrSw,UC0MgRXuOA0WGsxwoZ_AlhoA,Directed
UCc01a2UezTnXJ3ckjSqLxVg,UC027E0kdtyo0h4lLGROg-dA,Directed
UCKA96CEncEYIkocsdwaMt-w,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCKA96CEncEYIkocsdwaMt-w,UCrNnk0wFBnCS1awGjq_ijGQ,Directed
UCKA96CEncEYIkocsdwaMt-w,UC6ZFN9Tx6xh-skXCuRHCDpQ,Directed
UCKA96CEncEYIkocsdwaMt-w,UCcBp_9YPyma4c3HTadmRJ3Q,Directed
UCKA96CEncEYIkocsdwaMt-w,UCjHz5SVHeMT0AViCYZvsGDA,Directed
UCKA96CEncEYIkocsdwaMt-w,UC7jxQ3qqvy-1tQoJ3ZRv0Aw,Directed
UCKA96CEncEYIkocsdwaMt-w,UC3ScyryU9Oy9Wse3a8OAmYQ,Directed
UCKA96CEncEYIkocsdwaMt-w,UC3LqW4ijMoENQ2Wv17ZrFJA,Directed
UCKA96CEncEYIkocsdwaMt-w,UCzR-rom72PHN9Zg7RML9EbA,Directed
UCKA96CEncEYIkocsdwaMt-w,UCpxYSWgxVt3Pyn1ovXsGQ0g,Directed
UCKA96CEncEYIkocsdwaMt-w,UCiB8h9jD2Mlxx96ZFnGDSJw,Directed
UCKA96CEncEYIkocsdwaMt-w,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCKA96CEncEYIkocsdwaMt-w,UCs4aHmggTfFrpkPcWSaBN9g,Directed
UCKA96CEncEYIkocsdwaMt-w,UCPQErRghCrtrbWOYiJA3okw,Directed
UCqTpu-sISOgZflsoffY6IRg,UC027E0kdtyo0h4lLGROg-dA,Directed
UCqTpu-sISOgZflsoffY6IRg,UCGWwYBhHUtc2n65ZKMwVkpQ,Directed
UCqTpu-sISOgZflsoffY6IRg,UCa0aTPjC-2GwZTW0b2NVrSw,Directed
UCqTpu-sISOgZflsoffY6IRg,UC_G-_2azcOV9JBAmqFgERwA,Directed
UCqTpu-sISOgZflsoffY6IRg,UC4a2s6IVvkMbGtiyNV_ntqQ,Directed
UCqTpu-sISOgZflsoffY6IRg,UCOPgiB9BRNaVNRBjEm7UuoA,Directed
UCqTpu-sISOgZflsoffY6IRg,UCEg-XwkMCTKevqIy1KOQ1aw,Directed
UCpdEoGFNR8jxnqp5kbg5EVQ,UC0MgRXuOA0WGsxwoZ_AlhoA,Directed
UCQct3TwZy-U6MsQjRAxBWYw,UC027E0kdtyo0h4lLGROg-dA,Directed
UChhNBvRJ29vTkg0D6ctSJJw,UC027E0kdtyo0h4lLGROg-dA,Directed
UCie1GAiq6KIvJJoScO90XKw,UC027E0kdtyo0h4lLGROg-dA,Directed
UCgoXJqpL-xjhntR7S9vKN6w,UC027E0kdtyo0h4lLGROg-dA,Directed
UCgoXJqpL-xjhntR7S9vKN6w,UC_2MIW4ITXjoHJfOWYoEHAQ,Directed
UC0MgRXuOA0WGsxwoZ_AlhoA,UC027E0kdtyo0h4lLGROg-dA,Directed
UC0MgRXuOA0WGsxwoZ_AlhoA,UCa0aTPjC-2GwZTW0b2NVrSw,Directed
UC2CX8ASPuq7tQYU-880Kevw,UC027E0kdtyo0h4lLGROg-dA,Directed
UCynLpRls-ilBXrbZ2Ci-W9A,UCI3_ODpxjUq4IIvcrNe6WYw,Directed
UCynLpRls-ilBXrbZ2Ci-W9A,UC027E0kdtyo0h4lLGROg-dA,Directed
UCHd62-u_v4DvJ8TCFtpi4GA,UCYBARVyitZWkFKovnC2jf2g,Directed
UCYBARVyitZWkFKovnC2jf2g,UCHd62-u_v4DvJ8TCFtpi4GA,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UCt_t6FwNsqr3WWoL6dFqG9w,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UC7DdEm33SyaTDtWYGO2CwdA,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UC-3SbfTPJsL8fJAPKiVqBLg,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UC6107grRI4m0o2-emgoDnAA,Directed
UCsaEBhRsI6tmmz12fkSEYdw,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCO6nDCimkF79NZRRb8YiDcA,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCO6nDCimkF79NZRRb8YiDcA,UCvMLMyKPomE6kTTL9Kv8Iww,Directed
UCO6nDCimkF79NZRRb8YiDcA,UCmQThz1OLYt8mb2PU540LOA,Directed
UCO6nDCimkF79NZRRb8YiDcA,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UC7DdEm33SyaTDtWYGO2CwdA,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UC-3SbfTPJsL8fJAPKiVqBLg,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCjHz5SVHeMT0AViCYZvsGDA,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCzR-rom72PHN9Zg7RML9EbA,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCcBp_9YPyma4c3HTadmRJ3Q,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCsaEBhRsI6tmmz12fkSEYdw,Directed
UCpxYSWgxVt3Pyn1ovXsGQ0g,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCzR-rom72PHN9Zg7RML9EbA,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCmQThz1OLYt8mb2PU540LOA,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCk85otLk-ASsqPu0aXFGjzA,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCO6nDCimkF79NZRRb8YiDcA,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCpxYSWgxVt3Pyn1ovXsGQ0g,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UC4K10PNjqgGLKA3lo5V8KdQ,Directed
UCiB8h9jD2Mlxx96ZFnGDSJw,UCvMLMyKPomE6kTTL9Kv8Iww,Directed
UCk85otLk-ASsqPu0aXFGjzA,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCk85otLk-ASsqPu0aXFGjzA,UCiB8h9jD2Mlxx96ZFnGDSJw,Directed
UCk85otLk-ASsqPu0aXFGjzA,UCmQThz1OLYt8mb2PU540LOA,Directed
UCk85otLk-ASsqPu0aXFGjzA,UC4K10PNjqgGLKA3lo5V8KdQ,Directed
UCk85otLk-ASsqPu0aXFGjzA,UCvMLMyKPomE6kTTL9Kv8Iww,Directed
UCvMLMyKPomE6kTTL9Kv8Iww,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCImXOnPYnCgdMiGw0UE16jw,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCBNvvmhKeuZZhWCA7Yddkig,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed
UCBNvvmhKeuZZhWCA7Yddkig,UCB_zuUSmh_PVkqwkaDT-thA,Directed
UC5gI4wshlCozPRgYaBIHREQ,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed
UC5gI4wshlCozPRgYaBIHREQ,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCWYFq1JnfCFOUbk4Q7MCbWg,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UCWYFq1JnfCFOUbk4Q7MCbWg,UCI4I6ldZ0jWe7vXpUVeVcpg,Directed
UCWYFq1JnfCFOUbk4Q7MCbWg,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed
UCWYFq1JnfCFOUbk4Q7MCbWg,UCQ9e0JHba7ApNz_-HL-p_6A,Directed
UCpJmBQ8iNHXeQ7jQWDyGe3A,UCfMJ2MchTSW2kWaT0kK94Yw,Directed
UCLCZYqqopva7k-4PIVpL7Mw,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCc8hAiwjYf3WQpZFbknby_Q,UCnCnrEWgIa5wincNJp_GKpA,Directed
UCc8hAiwjYf3WQpZFbknby_Q,UCGaVdbSav8xWuFWTadK6loA,Directed
UCnCnrEWgIa5wincNJp_GKpA,UCc8hAiwjYf3WQpZFbknby_Q,Directed
UCnCnrEWgIa5wincNJp_GKpA,UCGaVdbSav8xWuFWTadK6loA,Directed
UCnCnrEWgIa5wincNJp_GKpA,UCFqaprvZ2K5JOULCvr18NTQ,Directed
UCHC4G4X-OR5WkY-IquRGa3Q,UCBa659QWEk1AI4Tg--mrJ2A,Directed
UCO-zhhas4n_kAPHaeLe1qnQ,UCBa659QWEk1AI4Tg--mrJ2A,Directed
UC7jxQ3qqvy-1tQoJ3ZRv0Aw,UCgyeJxD05YnoDquRMNBfBqw,Directed
UC7jxQ3qqvy-1tQoJ3ZRv0Aw,UCdnJJ2_mzqHwKIX_SmCVHTA,Directed
UC7jxQ3qqvy-1tQoJ3ZRv0Aw,UC3ScyryU9Oy9Wse3a8OAmYQ,Directed
UC7jxQ3qqvy-1tQoJ3ZRv0Aw,UCjHz5SVHeMT0AViCYZvsGDA,Directed
UCPQErRghCrtrbWOYiJA3okw,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCPQErRghCrtrbWOYiJA3okw,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCPQErRghCrtrbWOYiJA3okw,UCO6nDCimkF79NZRRb8YiDcA,Directed
UCPQErRghCrtrbWOYiJA3okw,UCiB8h9jD2Mlxx96ZFnGDSJw,Directed
UCPQErRghCrtrbWOYiJA3okw,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCPQErRghCrtrbWOYiJA3okw,UCmQThz1OLYt8mb2PU540LOA,Directed
UCZri-Y6aBcTFrxYMF_ghXQA,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCZri-Y6aBcTFrxYMF_ghXQA,UCHr2GqhllLpeUkw67ueN1-A,Directed
UCZri-Y6aBcTFrxYMF_ghXQA,UCcBp_9YPyma4c3HTadmRJ3Q,Directed
UCHr2GqhllLpeUkw67ueN1-A,UCZri-Y6aBcTFrxYMF_ghXQA,Directed
UCHr2GqhllLpeUkw67ueN1-A,UCcBp_9YPyma4c3HTadmRJ3Q,Directed
UCHr2GqhllLpeUkw67ueN1-A,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UC-3SbfTPJsL8fJAPKiVqBLg,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCpxYSWgxVt3Pyn1ovXsGQ0g,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCzR-rom72PHN9Zg7RML9EbA,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCsaEBhRsI6tmmz12fkSEYdw,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCjHz5SVHeMT0AViCYZvsGDA,Directed
UCcBp_9YPyma4c3HTadmRJ3Q,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCwmFOfFuvRPI112vR5DNnrA,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UCwmFOfFuvRPI112vR5DNnrA,UCqmugCqELzhIMNYnsjScXXw,Directed
UCwmFOfFuvRPI112vR5DNnrA,UClq42foiSgl7sSpLupnugGA,Directed
UClq42foiSgl7sSpLupnugGA,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UClq42foiSgl7sSpLupnugGA,UCqmugCqELzhIMNYnsjScXXw,Directed
UClq42foiSgl7sSpLupnugGA,UCwmFOfFuvRPI112vR5DNnrA,Directed
UC4Abl9Z_dKFxA7fRFnGPLiA,UCqmugCqELzhIMNYnsjScXXw,Directed
UC1UIj7Y9SphX5GuoG2e94XQ,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UC1UIj7Y9SphX5GuoG2e94XQ,UCqmugCqELzhIMNYnsjScXXw,Directed
UC1UIj7Y9SphX5GuoG2e94XQ,UCwmFOfFuvRPI112vR5DNnrA,Directed
UC1UIj7Y9SphX5GuoG2e94XQ,UCEmCXnbNYz-MOtXi3lZ7W1Q,Directed
UC1UIj7Y9SphX5GuoG2e94XQ,UCUHW94eEFW7hkUMVaZz4eDg,Directed
