Source,Target,Type,Id,Label,Weight
UCkreGa7A99rho2K1bKXO4YA,UCMgQwzHQrefJYo5GTIvhV0w,Directed,55836,,1
UClo52u7JbcA7XXPwpbLFjlA,UCSUyajSl8NgS-6l0Wv8JaaQ,Directed,55837,,1
UClo52u7JbcA7XXPwpbLFjlA,UCjdoXS4L8ZN7ZyMmp7i3wng,Directed,55838,,1
UClo52u7JbcA7XXPwpbLFjlA,UCQQHZWkEDNre8CbDpy_wdfw,Directed,55839,,1
UClo52u7JbcA7XXPwpbLFjlA,UCN9wHzrHRdKVzCSeV-5RuzA,Directed,55840,,1
UCV9_KinVpV-snHe3C3n1hvA,UCAVojJ1k03GZzjSbdXXunkw,Directed,55841,,1
UCV9_KinVpV-snHe3C3n1hvA,UCN9wHzrHRdKVzCSeV-5RuzA,Directed,55842,,1
UCV9_KinVpV-snHe3C3n1hvA,UC0CG8Kj2DqFc9bJld0hJKBA,Directed,55843,,1
UCV9_KinVpV-snHe3C3n1hvA,UCVe_RrR9AMeY6Z8ixOv5gtw,Directed,55844,,1
UCV9_KinVpV-snHe3C3n1hvA,UC-vaBe-YMpvcZL5rQ5OopZw,Directed,55845,,1
UCV9_KinVpV-snHe3C3n1hvA,UCH2c0ynrljAA-jW8tq3u3HA,Directed,55846,,1
UCV9_KinVpV-snHe3C3n1hvA,UCK4lZM1dC6jEDzEhwPYvqMw,Directed,55847,,1
UCV9_KinVpV-snHe3C3n1hvA,UC6mf3GrX8PL2pyiFK43LWWg,Directed,55848,,1
UCAVojJ1k03GZzjSbdXXunkw,UCV9_KinVpV-snHe3C3n1hvA,Directed,55849,,1
UCAVojJ1k03GZzjSbdXXunkw,UCVe_RrR9AMeY6Z8ixOv5gtw,Directed,55850,,1
UCAVojJ1k03GZzjSbdXXunkw,UC-vaBe-YMpvcZL5rQ5OopZw,Directed,55851,,1
UCAVojJ1k03GZzjSbdXXunkw,UCH2c0ynrljAA-jW8tq3u3HA,Directed,55852,,1
UCVe_RrR9AMeY6Z8ixOv5gtw,UCH2c0ynrljAA-jW8tq3u3HA,Directed,55853,,1
UCVe_RrR9AMeY6Z8ixOv5gtw,UCAVojJ1k03GZzjSbdXXunkw,Directed,55854,,1
UCVe_RrR9AMeY6Z8ixOv5gtw,UC0CG8Kj2DqFc9bJld0hJKBA,Directed,55855,,1
UCVe_RrR9AMeY6Z8ixOv5gtw,UC-vaBe-YMpvcZL5rQ5OopZw,Directed,55856,,1
UCVe_RrR9AMeY6Z8ixOv5gtw,UCV9_KinVpV-snHe3C3n1hvA,Directed,55857,,1
UC0CG8Kj2DqFc9bJld0hJKBA,UCVe_RrR9AMeY6Z8ixOv5gtw,Directed,55858,,1
UC0CG8Kj2DqFc9bJld0hJKBA,UCH2c0ynrljAA-jW8tq3u3HA,Directed,55859,,1
UC0CG8Kj2DqFc9bJld0hJKBA,UCV9_KinVpV-snHe3C3n1hvA,Directed,55860,,1
UC0CG8Kj2DqFc9bJld0hJKBA,UC-vaBe-YMpvcZL5rQ5OopZw,Directed,55861,,1
UC0CG8Kj2DqFc9bJld0hJKBA,UCAVojJ1k03GZzjSbdXXunkw,Directed,55862,,1
UC-vaBe-YMpvcZL5rQ5OopZw,UCVe_RrR9AMeY6Z8ixOv5gtw,Directed,55863,,1
UC-vaBe-YMpvcZL5rQ5OopZw,UCH2c0ynrljAA-jW8tq3u3HA,Directed,55864,,1
UC-vaBe-YMpvcZL5rQ5OopZw,UCAVojJ1k03GZzjSbdXXunkw,Directed,55865,,1
UCH2c0ynrljAA-jW8tq3u3HA,UCAVojJ1k03GZzjSbdXXunkw,Directed,55866,,1
UCH2c0ynrljAA-jW8tq3u3HA,UCVe_RrR9AMeY6Z8ixOv5gtw,Directed,55867,,1
UCH2c0ynrljAA-jW8tq3u3HA,UC0CG8Kj2DqFc9bJld0hJKBA,Directed,55868,,1
UCH2c0ynrljAA-jW8tq3u3HA,UC-vaBe-YMpvcZL5rQ5OopZw,Directed,55869,,1
UCH2c0ynrljAA-jW8tq3u3HA,UCV9_KinVpV-snHe3C3n1hvA,Directed,55870,,1
UCHEf6T_gVq4tlW5i91ESiWg,UC0v-tlzsn0QZwJnkiaUSJVQ,Directed,55871,,1
UCHEf6T_gVq4tlW5i91ESiWg,UCeJ5fDmSBH-VbRdedaedRTA,Directed,55872,,1
UCeJ5fDmSBH-VbRdedaedRTA,UC0v-tlzsn0QZwJnkiaUSJVQ,Directed,55873,,1
UCeJ5fDmSBH-VbRdedaedRTA,UCHEf6T_gVq4tlW5i91ESiWg,Directed,55874,,1
UCxqV2u6alqV9QDzQsOwbiog,UC0v-tlzsn0QZwJnkiaUSJVQ,Directed,55875,,1
UCxqV2u6alqV9QDzQsOwbiog,UCHEf6T_gVq4tlW5i91ESiWg,Directed,55876,,1
UCxqV2u6alqV9QDzQsOwbiog,UCeJ5fDmSBH-VbRdedaedRTA,Directed,55877,,1
UCxqV2u6alqV9QDzQsOwbiog,UCwTKeETrNzXEwnmiwY5WNXQ,Directed,55878,,1
UCwTKeETrNzXEwnmiwY5WNXQ,UCHEf6T_gVq4tlW5i91ESiWg,Directed,55879,,1
UCwTKeETrNzXEwnmiwY5WNXQ,UC0v-tlzsn0QZwJnkiaUSJVQ,Directed,55880,,1
UCwTKeETrNzXEwnmiwY5WNXQ,UCxqV2u6alqV9QDzQsOwbiog,Directed,55881,,1
UC4nqp9QHNh5SyI2r8tsnFJA,UCOkA5rfhQ1SHCQ5qOsYNvLw,Directed,55882,,1
UCUQI21USw8vdh6yIpxUjjNA,UCNwJz8-bLJge72TzJu4ARUA,Directed,55883,,1
UCcS0POMOzbO_cP5FOC-LpIw,UCWqf8HHjzn9Pl28uWRIOqYA,Directed,55884,,1
UCcS0POMOzbO_cP5FOC-LpIw,UCLq5mB76CPuOvftjqq8JMYQ,Directed,55885,,1
UC5NbNdDhmLYxw2_n9SwUzaw,UCMPwWAEO4QdxK0TJ-iUJUpg,Directed,55886,,1
UCnh5k3c1miCbQlt0Q8iXePw,UChnHyDgcXn2svxoAMAzRwtQ,Directed,55887,,1
UC38N1L2xliN7fPz-lTRlC8A,UCLcxo0ysMP27XTiRKqrdASg,Directed,55888,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCs1dsJI_9ekAxWSgu3YQz6w,Directed,55889,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCt6B6bBEz0fGZIx6nVhhgjQ,Directed,55890,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCMETGBo07Ks2HIc4E-S7wqw,Directed,55891,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCLcxo0ysMP27XTiRKqrdASg,Directed,55892,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCxP10c-UThLulino-AZLuIw,Directed,55893,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCQRpKldwdkyBW3qgCVZNrMA,Directed,55894,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCbcJduK1O111Nm_Dc1mapNg,Directed,55895,,1
UCdHZqs-NEcKozsOgF7CHQHA,UCQGc-rKwOxUZsT7OEgx8JgQ,Directed,55896,,1
UCRHlspi18iAasGXqKOL5gYQ,UCNvsIonJdJ5E4EXMa65VYpA,Directed,55897,,1
UCRHlspi18iAasGXqKOL5gYQ,UCQAS3-i5z0UlteMC1hv45-Q,Directed,55898,,1
UCRHlspi18iAasGXqKOL5gYQ,UCJNH25X9d9Nc7h3Rd7cm7bw,Directed,55899,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UClrBC0OlMWEuP-xJOwX1WQg,Directed,55900,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCOkA5rfhQ1SHCQ5qOsYNvLw,Directed,55901,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCt6B6bBEz0fGZIx6nVhhgjQ,Directed,55902,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCQGc-rKwOxUZsT7OEgx8JgQ,Directed,55903,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCJNH25X9d9Nc7h3Rd7cm7bw,Directed,55904,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCkVEhQHAMY57m6smO2yWGoQ,Directed,55905,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCQ9XXjX0eNReH28Ass8E-hw,Directed,55906,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCzL3cAEzo-uKssRTttxn49w,Directed,55907,,1
UCCrhSZ5sdipSxbZzxe5JHmQ,UCwgUKFG7wWcWtL8Pex_9olg,Directed,55908,,1
UCcz0wPKeqProETY0sknkzBA,UCSJGuCzhzt-W3A5MtG-LK5Q,Directed,55909,,1
UCcz0wPKeqProETY0sknkzBA,UC_KRRBb1MIO6bJF5cQHJ-Hg,Directed,55910,,1
UCcz0wPKeqProETY0sknkzBA,UCvbWjKerZugAoFQPHjWEkkQ,Directed,55911,,1
UCcz0wPKeqProETY0sknkzBA,UCLcxo0ysMP27XTiRKqrdASg,Directed,55912,,1
UCcz0wPKeqProETY0sknkzBA,UCzQV3HaxtpQe797UsRXDfwg,Directed,55913,,1
UCvbWjKerZugAoFQPHjWEkkQ,UCcz0wPKeqProETY0sknkzBA,Directed,55914,,1
UCvbWjKerZugAoFQPHjWEkkQ,UCxP10c-UThLulino-AZLuIw,Directed,55915,,1
UCLOqpubkGXsi3Tctjv6rBiA,UCKXsR_4aXwnbDSXroVH0WfQ,Directed,55916,,1
UCLOqpubkGXsi3Tctjv6rBiA,UCQGc-rKwOxUZsT7OEgx8JgQ,Directed,55917,,1
UCNBjgCenryLbJy0upGhiEDw,UC8BjDleMFNvnikjAI6GdBPg,Directed,55918,,1
UCsBFeta8stk1W2lqudbwvCA,UC8BjDleMFNvnikjAI6GdBPg,Directed,55919,,1
UCsBFeta8stk1W2lqudbwvCA,UCNBjgCenryLbJy0upGhiEDw,Directed,55920,,1
UCsBFeta8stk1W2lqudbwvCA,UC_KRRBb1MIO6bJF5cQHJ-Hg,Directed,55921,,1
UCEmnuIsl838tTh_YqtwMyOQ,UC6FrNJRbr-32LUTmYw1nHFw,Directed,55922,,1
UCW1DucdNzS3D0lH_PKNvnsQ,UCXznG6whjIDvJW4mjdDi1Ow,Directed,55923,,1
UCWqf8HHjzn9Pl28uWRIOqYA,UCcS0POMOzbO_cP5FOC-LpIw,Directed,55924,,1
UCWqf8HHjzn9Pl28uWRIOqYA,UCKbI6hvDKyxmWr-mT6jzyaA,Directed,55925,,1
UCWqf8HHjzn9Pl28uWRIOqYA,UCD0vuUUjYskEtfv3SazGzsg,Directed,55926,,1
UCWqf8HHjzn9Pl28uWRIOqYA,UCiJCI79Rq826Lb0khACppXQ,Directed,55927,,1
UCWqf8HHjzn9Pl28uWRIOqYA,UC4RzyQJswXNxdcELnf5_n7A,Directed,55928,,1
UC6q4vEZSMN3O8sIOkkt599Q,UCehncESv_sGNC7r_J6875zg,Directed,55929,,1
UCaCvnvKGLofEPj2URHZRFgA,UCT_nHWcgRQ_BEKEelHr8F2g,Directed,55930,,1
UCaCvnvKGLofEPj2URHZRFgA,UCbSuZxuPY6zsWa9-yItJ82A,Directed,55931,,1
UCaCvnvKGLofEPj2URHZRFgA,UC78yJH3WrmLE6AyL0OgPV7g,Directed,55932,,1
UCaEyCcvZO17MHz4a03t0FTw,UC05_iIGvXue0sR01JNpRHzw,Directed,55933,,1
UCaEyCcvZO17MHz4a03t0FTw,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,55934,,1
UCaEyCcvZO17MHz4a03t0FTw,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,55935,,1
UCaEyCcvZO17MHz4a03t0FTw,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,55936,,1
UCaEyCcvZO17MHz4a03t0FTw,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,55937,,1
UCaEyCcvZO17MHz4a03t0FTw,UCUju4nzpiAFzYyEolqEx3Fw,Directed,55938,,1
UCaEyCcvZO17MHz4a03t0FTw,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,55939,,1
UCaEyCcvZO17MHz4a03t0FTw,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,55940,,1
UCaEyCcvZO17MHz4a03t0FTw,UChwoZGlpS-9VYxCdc3WJXhA,Directed,55941,,1
UCaEyCcvZO17MHz4a03t0FTw,UCDp04E7uHVGn02DId153XEA,Directed,55942,,1
UCaEyCcvZO17MHz4a03t0FTw,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,55943,,1
UCaEyCcvZO17MHz4a03t0FTw,UCDkA4UVxKNjlTMSEYOISIjw,Directed,55944,,1
UCaEyCcvZO17MHz4a03t0FTw,UC1M6v6JEQyzTKeINGAaCfnw,Directed,55945,,1
UCaEyCcvZO17MHz4a03t0FTw,UCdXZYI27KbVdlVbRybit1og,Directed,55946,,1
UCaEyCcvZO17MHz4a03t0FTw,UCdQvwubOWGRB8JyoEC7lSbA,Directed,55947,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UC05_iIGvXue0sR01JNpRHzw,Directed,55948,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCaEyCcvZO17MHz4a03t0FTw,Directed,55949,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,55950,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,55951,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,55952,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCUju4nzpiAFzYyEolqEx3Fw,Directed,55953,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,55954,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,55955,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UChwoZGlpS-9VYxCdc3WJXhA,Directed,55956,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCDp04E7uHVGn02DId153XEA,Directed,55957,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,55958,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCDkA4UVxKNjlTMSEYOISIjw,Directed,55959,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UC1M6v6JEQyzTKeINGAaCfnw,Directed,55960,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCdXZYI27KbVdlVbRybit1og,Directed,55961,,1
UCWNvo3l-K-X6CPSBcP9NCNg,UCdQvwubOWGRB8JyoEC7lSbA,Directed,55962,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UC05_iIGvXue0sR01JNpRHzw,Directed,55963,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCaEyCcvZO17MHz4a03t0FTw,Directed,55964,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,55965,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,55966,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,55967,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCUju4nzpiAFzYyEolqEx3Fw,Directed,55968,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,55969,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,55970,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UChwoZGlpS-9VYxCdc3WJXhA,Directed,55971,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCDp04E7uHVGn02DId153XEA,Directed,55972,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,55973,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCDkA4UVxKNjlTMSEYOISIjw,Directed,55974,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UC1M6v6JEQyzTKeINGAaCfnw,Directed,55975,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCdXZYI27KbVdlVbRybit1og,Directed,55976,,1
UCSYXOPxUAOPIDjjJpsr7aZQ,UCdQvwubOWGRB8JyoEC7lSbA,Directed,55977,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UC05_iIGvXue0sR01JNpRHzw,Directed,55978,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCaEyCcvZO17MHz4a03t0FTw,Directed,55979,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,55980,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,55981,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,55982,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,55983,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCUju4nzpiAFzYyEolqEx3Fw,Directed,55984,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,55985,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,55986,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UChwoZGlpS-9VYxCdc3WJXhA,Directed,55987,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCDp04E7uHVGn02DId153XEA,Directed,55988,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCDkA4UVxKNjlTMSEYOISIjw,Directed,55989,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UC1M6v6JEQyzTKeINGAaCfnw,Directed,55990,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCdXZYI27KbVdlVbRybit1og,Directed,55991,,1
UCyzFs6FdXf1XTJ8KDbwfJRg,UCdQvwubOWGRB8JyoEC7lSbA,Directed,55992,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UC05_iIGvXue0sR01JNpRHzw,Directed,55993,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCaEyCcvZO17MHz4a03t0FTw,Directed,55994,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,55995,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,55996,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,55997,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCUju4nzpiAFzYyEolqEx3Fw,Directed,55998,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,55999,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,56000,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UChwoZGlpS-9VYxCdc3WJXhA,Directed,56001,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCDp04E7uHVGn02DId153XEA,Directed,56002,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,56003,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCDkA4UVxKNjlTMSEYOISIjw,Directed,56004,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UC1M6v6JEQyzTKeINGAaCfnw,Directed,56005,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCdXZYI27KbVdlVbRybit1og,Directed,56006,,1
UCXDjKXaS5XG7IKbP8Ft-9Vg,UCdQvwubOWGRB8JyoEC7lSbA,Directed,56007,,1
UCUju4nzpiAFzYyEolqEx3Fw,UC05_iIGvXue0sR01JNpRHzw,Directed,56008,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCaEyCcvZO17MHz4a03t0FTw,Directed,56009,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,56010,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,56011,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,56012,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,56013,,1
UCUju4nzpiAFzYyEolqEx3Fw,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,56014,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,56015,,1
UCUju4nzpiAFzYyEolqEx3Fw,UChwoZGlpS-9VYxCdc3WJXhA,Directed,56016,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCDp04E7uHVGn02DId153XEA,Directed,56017,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,56018,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCDkA4UVxKNjlTMSEYOISIjw,Directed,56019,,1
UCUju4nzpiAFzYyEolqEx3Fw,UC1M6v6JEQyzTKeINGAaCfnw,Directed,56020,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCdXZYI27KbVdlVbRybit1og,Directed,56021,,1
UCUju4nzpiAFzYyEolqEx3Fw,UCdQvwubOWGRB8JyoEC7lSbA,Directed,56022,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UC05_iIGvXue0sR01JNpRHzw,Directed,56023,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCaEyCcvZO17MHz4a03t0FTw,Directed,56024,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,56025,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,56026,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,56027,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,56028,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCUju4nzpiAFzYyEolqEx3Fw,Directed,56029,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,56030,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UChwoZGlpS-9VYxCdc3WJXhA,Directed,56031,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCDp04E7uHVGn02DId153XEA,Directed,56032,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,56033,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCDkA4UVxKNjlTMSEYOISIjw,Directed,56034,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UC1M6v6JEQyzTKeINGAaCfnw,Directed,56035,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCdXZYI27KbVdlVbRybit1og,Directed,56036,,1
UC3LfMQQfaEMl0yPjJI1DkgA,UCdQvwubOWGRB8JyoEC7lSbA,Directed,56037,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UC05_iIGvXue0sR01JNpRHzw,Directed,56038,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCaEyCcvZO17MHz4a03t0FTw,Directed,56039,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,56040,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,56041,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,56042,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,56043,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCUju4nzpiAFzYyEolqEx3Fw,Directed,56044,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,56045,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UChwoZGlpS-9VYxCdc3WJXhA,Directed,56046,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCDp04E7uHVGn02DId153XEA,Directed,56047,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,56048,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCDkA4UVxKNjlTMSEYOISIjw,Directed,56049,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UC1M6v6JEQyzTKeINGAaCfnw,Directed,56050,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCdXZYI27KbVdlVbRybit1og,Directed,56051,,1
UCx4Nlteh9vi5nIHtHZGMWsA,UCdQvwubOWGRB8JyoEC7lSbA,Directed,56052,,1
UChwoZGlpS-9VYxCdc3WJXhA,UC05_iIGvXue0sR01JNpRHzw,Directed,56053,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCaEyCcvZO17MHz4a03t0FTw,Directed,56054,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,56055,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,56056,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,56057,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,56058,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCUju4nzpiAFzYyEolqEx3Fw,Directed,56059,,1
UChwoZGlpS-9VYxCdc3WJXhA,UC3LfMQQfaEMl0yPjJI1DkgA,Directed,56060,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCx4Nlteh9vi5nIHtHZGMWsA,Directed,56061,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCDp04E7uHVGn02DId153XEA,Directed,56062,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCSe4DBMkcnmbyBUBSmwgEIA,Directed,56063,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCDkA4UVxKNjlTMSEYOISIjw,Directed,56064,,1
UChwoZGlpS-9VYxCdc3WJXhA,UC1M6v6JEQyzTKeINGAaCfnw,Directed,56065,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCdXZYI27KbVdlVbRybit1og,Directed,56066,,1
UChwoZGlpS-9VYxCdc3WJXhA,UCdQvwubOWGRB8JyoEC7lSbA,Directed,56067,,1
UCDp04E7uHVGn02DId153XEA,UC05_iIGvXue0sR01JNpRHzw,Directed,56068,,1
UCDp04E7uHVGn02DId153XEA,UCaEyCcvZO17MHz4a03t0FTw,Directed,56069,,1
UCDp04E7uHVGn02DId153XEA,UCWNvo3l-K-X6CPSBcP9NCNg,Directed,56070,,1
UCDp04E7uHVGn02DId153XEA,UCSYXOPxUAOPIDjjJpsr7aZQ,Directed,56071,,1
UCDp04E7uHVGn02DId153XEA,UCyzFs6FdXf1XTJ8KDbwfJRg,Directed,56072,,1
UCDp04E7uHVGn02DId153XEA,UCXDjKXaS5XG7IKbP8Ft-9Vg,Directed,56073,,1
